Snugg Pro ID,kWh Saved,Mbtu Saved,Annual Fuel Dollars Saved,Annual Electric Dollars Saved,Total Savings,CO2 Tons Diverted,Mbtu Percent,CO 2 Percent,Mirr,SIR,Annual Fuel Therms Saved,Year Built,Conditioned Area (sqft),Front of Building Orientation,Blower Door Reading,Blower Door Reading Improved,HVAC Duct Location,HVAC Duct Leakage Value,HVAC Duct Leakage Value Improved,HVAC Duct Efficiency,HVAC Duct Efficiency Improved,HVAC System Equipment Type,HVAC Heating Energy Source,HVAC Heating Is Condensing
272300,1099.927,3.76,0,138,138.37,4.9,10,10,3,0.7,0.0,1991.0,1104.0,South West,1654.0,1240.5,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,92.82,92.82,Central Heat Pump (shared ducts),Electricity,
269637,15.13446748,4.67,58,2,59.46,4.0,7,6,9,2.0,46.22630356,1990.0,2339.0,South East,2989.0,2974.0,Crawlspace (unconditioned),0.0,0.0,78.41,81.07,Furnace / Central AC (shared ducts),Natural Gas,No
271000,507.0020425,2.03,0,75,63.78,3.4,7,8,2,0.6,0.0,1962.0,1935.0,North West,1143.0,981.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
166285,13390.06118,59.24,294,2140,1798.38,4.0,53,58,4,0.8,80.56202438,1999.0,3082.0,North,3195.0,1928.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Furnace / Central AC (shared ducts),Propane,Yes
275290,-26.20079858,9.51,119,-3,108.59,5.5,14,8,8,1.7,95.94792915,1950.0,768.0,North East,2690.0,1714.0,Attic (unconditioned),0.0,0.0,88.98,88.98,Furnace with standalone ducts,Natural Gas,Yes
279708,-3997.574658,52.5,821,-502,317.89,11.4,38,11,-2,0.3,661.4102692,1939.0,2319.0,North West,3223.0,2417.25,50/50 Basement (unconditioned) - Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Natural Gas,No
271714,3086.233002,10.53,0,388,388.25,3.6,30,30,-1,0.3,0.0,1976.0,1162.0,North West,1380.0,1374.0,,,,,0.0,Ductless Heat Pump,Electricity,
274898,84.14681713,15.9,200,-9,400.34,48.9,2,2,0,0.0,161.4375349,1961.0,1539.0,West,5591.0,3699.0,Crawlspace (unconditioned),0.0,0.0,83.02,93.56,Furnace / Central AC (shared ducts),Natural Gas,Yes
278047,659.1041283,2.46,0,91,82.91,5.5,4,4,-1,0.3,0.0,2003.0,2392.0,South West,2722.0,2579.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
276549,3588.098167,5.22,0,218,451.38,4.7,9,10,0,0.0,0.0,1972.0,1775.0,South East,4252.0,4016.0,Crawlspace (unconditioned),0.0,0.0,75.84,82.04,Central Heat Pump (shared ducts),Electricity,
276844,206.9451375,9.29,107,26,132.57,3.6,15,13,7,1.4,85.85084685,1990.0,2292.0,South East,1960.0,1798.0,50/50 Attic - Basement (both unconditioned),0.0,0.0,80.65,93.8,Furnace / Central AC (shared ducts),Natural Gas,No
275286,5779.167985,19.75,0,728,727.02,3.2,37,37,19,12.6,0.0,1972.0,1194.3,West,2680.0,2128.0,,,,,0.0,Electric Resistance,Electricity,
277164,737.8417281,2.54,0,94,92.82,3.7,8,9,-5,0.1,0.0,1988.0,628.0,North West,1211.0,908.25,Attic (unconditioned),0.0,0.0,79.54,84.93,Central Heat Pump (shared ducts),Electricity,
279958,1728.061099,5.9,0,218,217.39,6.1,11,13,5,0.9,0.0,2015.0,1992.0,North East,1800.0,1350.0,Crawlspace (unconditioned),0.0,0.0,85.4,100.0,Ductless Heat Pump,Electricity,
277425,1462.490468,11.7,275,142,546.18,10.9,10,9,9,2.2,78.38295837,1984.0,3284.0,North,2281.0,2159.0,Intentionally Conditioned Space,0.0,0.0,99.71,99.71,Ductless Heat Pump,Electricity,Yes
278052,18.19238631,17.3,358,18,93.83,7.8,15,14,13,4.6,167.9255567,1950.0,1142.0,South West,2127.0,1.0,Attic (unconditioned),0.0,0.0,84.67,100.0,Central Heat Pump (shared ducts),Fuel Oil,
280792,4112.173151,67.82,677,488,1369.98,22.0,19,18,6,1.1,545.8502333,1950.0,8892.0,South East,15771.0,11828.25,Crawlspace (unconditioned),0.0,0.0,69.32,100.0,Furnace / Central AC (shared ducts),Natural Gas,Yes
277420,2255.484459,6.48,0,239,283.74,5.7,15,15,-1,0.3,0.0,1980.0,1200.0,North West,1428.0,1400.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
275606,1097.628203,5.0,15,139,150.19,6.3,5,6,0,0.0,12.17309644,1994.0,3400.0,South,2866.0,2506.0,50/50 Attic - Basement (both unconditioned),0.0,0.0,89.39,93.88,Central Heat Pump (shared ducts),Electricity,No
281077,9560.50519,19.46,0,717,1202.71,9.1,24,24,4,0.9,0.0,1875.0,4178.0,South East,6139.0,4604.25,Attic (unconditioned),0.0,0.0,84.38,100.0,Central Heat Pump (shared ducts),Electricity,
281643,902.3265205,4.44,17,113,130.46,0.535810893,6,7,0,,0.0,,,,,,,,,,0.0,,,
281739,3059.739258,6.44,0,238,384.92,4.1,19,19,0,0.4,0.0,1978.0,1344.0,South West,1422.0,1066.5,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,88.41,88.41,Central Heat Pump (shared ducts),Electricity,
281806,1820.338946,0.55,0,20,229.0,2.8,2,2,6,1.2,0.0,2019.0,2160.0,East,769.0,762.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
281711,2926.865227,56.08,846,-447,560.5,8.4,48,18,-1,0.3,681.9172147,1964.0,2133.0,North West,4348.0,3261.0,Basement (unconditioned),0.0,0.0,100.0,90.22,Furnace / Central AC (shared ducts),Natural Gas,Yes
282053,9885.947175,19.8,0,730,1243.65,12.4,13,13,6,1.2,0.0,1920.0,2968.0,South,7902.0,5926.5,Basement (unconditioned),0.0,0.0,88.47,93.47,Central Heat Pump (shared ducts),Electricity,
282280,410.1119634,1.38,0,51,51.59,6.5,3,3,4,0.8,0.0,2023.0,1292.0,South West,1683.64,1262.73,Attic (unconditioned),0.0,0.0,88.37,86.45,Central Heat Pump (shared ducts),Electricity,
282336,3889.210217,76.5,512,428,939.94,5.349492632,20,20,1,,0.0,,,,,,,,,,0.0,,,
282167,1204.58572,13.09,127,102,369.62,5.3,16,15,10,2.4,103.0173331,1940.0,3829.0,South West,4377.0,3282.75,Attic (unconditioned),0.0,0.0,78.64,57.28,Ductless Heat Pump,Electricity,Yes
274895,993.5017535,4.71,0,174,124.98,7.5,5,6,0,0.0,0.0,1967.0,4379.0,South West,6084.0,5769.0,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,88.42,88.42,Shallow Loop Ground Source Heat Pump (shared ducts),Electricity,
279846,1883.042658,23.34,383,197,726.14,12.1,17,15,34,0.0,179.7911909,1962.0,1818.0,West,2696.0,2022.0,,,,,0.0,Boiler,Fuel Oil,
282644,2683.15827,5.22,0,192,337.54,6.3,11,11,-3,0.2,0.0,1997.0,1896.0,North East,3208.0,2893.0,Attic (unconditioned),0.0,0.0,85.69,85.35,Central Heat Pump (shared ducts),Electricity,
282358,4238.925373,14.46,0,533,533.26,2.5,35,35,3,0.7,0.0,1995.0,968.0,West,4418.0,3313.5,Crawlspace (unconditioned),0.0,0.0,88.02,100.0,Central Heat Pump (shared ducts),Electricity,
282799,2176.809527,0.23,0,8,273.84,4.3,1,1,-4,0.2,0.0,2022.0,2160.0,North,968.0,726.0,,,,,0.0,Ductless Heat Pump,Electricity,
282824,100.3792366,9.84,122,-1,57.27,3.7,15,12,0,0.0,98.4585117,1956.0,1145.0,South East,2194.0,1878.0,50/50 Attic - Crawlspace (both unconditioned),0.0,0.0,90.84,90.84,Furnace / Central AC (shared ducts),Natural Gas,No
282836,152.0492206,3.65,41,14,139.49,3.7,7,6,-2,0.3,32.42004444,1936.0,864.0,South West,1904.0,1428.0,50/50 Attic - Crawlspace (both unconditioned),0.0,0.0,88.94,94.13,Furnace / Central AC (shared ducts),Natural Gas,No
277159,995.542987,31.44,350,119,489.55,61.6,3,3,17,8.9,282.156884,1950.0,1229.0,South West,2679.0,2000.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Furnace / Central AC (shared ducts),Natural Gas,No
283109,996.114074,3.4,0,125,125.31,0.511544127,6,6,0,,0.0,,,,,,,,,,0.0,,,
282866,2715.74022,30.8,472,-268,631.16,5.7,39,14,-2,0.3,380.6610184,1989.0,2211.0,South,2709.0,2031.75,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,93.18,93.18,Central Heat Pump (shared ducts),Electricity,Yes
282745,9193.011397,1.27,0,46,1156.48,7.9,2,2,1,0.5,0.0,1985.0,2425.0,East,2837.0,2127.75,Attic (unconditioned),0.0,0.0,90.68,100.0,Central Heat Pump (shared ducts),Electricity,
283199,5188.479607,5.83,0,215,652.71,7.2,11,11,0,0.4,0.0,2016.0,1878.0,North West,2927.0,2195.25,Crawlspace (unconditioned),0.0,0.0,86.66,100.0,Central Heat Pump (shared ducts),Electricity,
283220,10434.17983,12.24,0,451,1312.62,13.8,12,12,10,2.5,0.0,1971.0,2040.0,North West,2230.0,1672.5,Attic (unconditioned),0.0,0.0,78.04,83.46,Central Heat Pump (shared ducts),Electricity,
283235,2691.129675,12.11,-17,465,1473.62,8.0,14,19,5,0.9,-4.935971251,1945.0,2479.0,North West,7000.0,5000.0,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,88.6,93.03,Central Heat Pump (shared ducts),Electricity,Yes
283377,3697.221499,11.83,0,436,465.11,1.5,54,54,1,0.4,0.0,1965.0,1512.0,North West,2043.0,1532.25,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,92.73,92.73,Central Heat Pump (shared ducts),Electricity,
278836,5070.707705,31.19,419,711,1066.91,3.1,49,46,18,9.7,119.066326,1974.0,984.0,West,2803.0,2242.0,,,0.0,,100.0,Electric Resistance,Electricity,
283623,3600.00939,-0.36,0,-13,452.88,6.9,-1,-1,-100,0.0,0.0,1968.0,1011.0,South East,3536.0,3005.0,,,,,0.0,Ductless Heat Pump,Electricity,
284130,1585.7996,2.85,28,21,241.79,4.5,5,4,1,0.4,22.69361548,2006.0,1780.0,West,2556.0,1917.0,Attic (unconditioned),0.0,0.0,92.11,92.11,Central Heat Pump (shared ducts),Electricity,Yes
284156,1435.467569,8.27,290,2,888.01,9.3,6,5,31,83.8,82.38937382,1996.0,3000.0,West,3561.0,2794.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Furnace / Central AC (shared ducts),Propane,No
284251,3868.684712,4.21,0,155,486.68,7.2,8,8,0,0.0,0.0,2007.0,1923.0,South West,1752.0,1314.0,Crawlspace (unconditioned),0.0,0.0,81.15,81.15,Central Heat Pump (shared ducts),Electricity,
284352,-45.17568599,9.39,120,-11,74.76,5.6,10,8,2,0.6,96.71938683,1980.0,2220.0,South,1700.0,1275.0,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,93.83,93.83,Furnace / Central AC (shared ducts),Natural Gas,No
273052,272.5170654,32.46,391,35,425.56,41.7,4,4,0,0.0,315.298735,1951.0,1189.0,North East,5290.0,3967.5,Attic (unconditioned),0.0,0.0,83.19,88.43,Room AC,Natural Gas,Yes
284691,775.8051563,5.19,0,191,97.6,3.7,12,12,4,0.8,0.0,1998.0,1312.0,East,1498.0,1437.0,Basement (unconditioned),506.0,324.0,85.0,85.0,Central Heat Pump (shared ducts),Electricity,
284626,1145.766496,5.44,0,228,144.14,5.2,9,9,2,0.5,0.0,1995.0,1512.0,South,3054.0,2290.5,Crawlspace (unconditioned),0.0,0.0,75.33,85.09,Room AC,Electricity,
284810,390.1602937,1.36,1,46,134.25,4.3,2,4,11,0.0,1.028241321,1996.0,1020.0,West,2290.0,1717.5,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Furnace / Central AC (shared ducts),Natural Gas,Yes
283260,9715.710669,5.17,-73,267,1619.41,12.7,3,4,-2,0.1,-20.74164382,1850.0,4868.0,West,5335.0,4001.25,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Furnace / Central AC (shared ducts),Propane,Yes
284680,1251.165812,2.7,0,99,157.4,4.2,5,6,9,2.0,0.0,1936.0,3018.0,South West,3308.0,2481.0,Crawlspace (unconditioned),0.0,0.0,89.1,77.69,Ductless Heat Pump,Electricity,
275488,544.1668459,1.16,0,43,68.46,3.1,3,4,2,0.6,0.0,2015.0,1120.0,West,2060.0,1545.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
285456,1573.655848,0.33,0,13,197.97,4.6,1,1,16,4.5,0.0,2024.0,2112.0,North East,1335.0,1001.25,Intentionally Conditioned Space,147.0,73.5,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
285531,8702.411415,9.66,0,357,1094.76,10.8,12,12,2,0.5,0.0,1995.0,1785.0,South West,1765.0,1323.75,50/50 Attic - Basement (both unconditioned),0.0,0.0,73.66,83.15,Central Heat Pump (shared ducts),Electricity,
285694,212.5937277,5.53,67,5,93.78,4.5,8,6,0,0.0,54.02486431,1979.0,1056.0,South West,1198.0,898.5,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Furnace / Central AC (shared ducts),Natural Gas,No
268238,-3648.365441,48.11,0,-459,-458.96,4.8,49,49,-100,0.0,605.577662,1974.0,1485.0,South West,2020.0,1515.0,,,,,0.0,Stove or Insert,Wood,
286021,860.9007507,18.12,202,69,599.03,3.9,27,23,11,2.8,162.4568169,1960.0,1075.0,North,2679.0,2009.25,Basement (unconditioned),0.0,0.0,85.0,87.98,Furnace / Central AC (shared ducts),Natural Gas,Yes
286056,-85.31558002,5.2,68,-10,57.39,5.3,8,4,1,0.4,54.89186123,1946.0,900.0,,2112.0,1584.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Furnace / Central AC (shared ducts),Natural Gas,No
286059,-84.77862287,0.53,11,-15,7.19,5.4,1,0,-6,0.0,9.398711751,1987.0,1404.0,South East,1869.0,1401.75,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Furnace / Central AC (shared ducts),Natural Gas,No
286128,6133.404075,11.79,0,435,771.58,3.5,24,24,4,0.9,0.0,2001.0,1120.0,South,871.0,653.25,Crawlspace (unconditioned),0.0,0.0,86.69,94.09,Central Heat Pump (shared ducts),Electricity,
286116,1830.926876,2.94,0,109,230.33,5.1,8,8,2,0.6,0.0,1993.0,1200.0,East,1246.0,934.5,Crawlspace (unconditioned),0.0,0.0,82.55,87.36,Central Heat Pump (shared ducts),Electricity,
284280,396.8280412,4.53,0,168,49.92,5.1,8,8,6,1.2,0.0,1981.0,2411.0,South East,2959.09,2219.32,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
286300,2139.537371,1.01,0,37,306.8,5.8,2,3,-1,0.3,0.0,1996.0,1646.0,North West,1892.0,1419.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
286345,2071.105415,1.78,0,66,260.54,3.1,5,5,3,0.6,0.0,2010.0,1176.0,West,816.0,612.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
285683,1148.617299,3.92,0,145,144.5,0.589860588,9,9,9,,0.0,,,,,,,,,,0.0,,,
284612,445.6286776,3.73,0,137,56.06,4.2,8,8,6,1.2,0.0,1978.0,1248.0,North West,1983.0,1487.25,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
284849,15.06768576,0.76,18,9,168.49,3.5,2,2,0,0.0,5.211341599,2019.0,2032.0,North East,1898.0,1423.5,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,93.71,93.71,Furnace / Central AC (shared ducts),Propane,Yes
286415,456.7649402,41.07,486,71,425.19,9.2,28,21,10,2.7,391.2250294,1948.0,1710.0,South West,5259.0,1.0,50/50 Attic - Basement (both unconditioned),0.0,0.0,74.93,85.62,Furnace / Central AC (shared ducts),Natural Gas,Yes
286597,1377.46334,4.83,0,178,173.29,4.0,10,10,3,0.7,0.0,1963.0,1144.0,North East,2280.0,1710.0,Crawlspace (unconditioned),0.0,0.0,70.1,100.0,Central Heat Pump (shared ducts),Electricity,
286609,5229.936101,18.49,0,682,657.93,5.2,35,35,27,46.2,0.0,1975.0,1056.0,East,2800.0,2100.0,,,,,0.0,Electric Resistance,Electricity,
286787,5594.25814,12.66,0,529,798.3,6.3,16,16,13,4.5,0.0,2001.0,1120.0,West,1702.0,1276.5,Crawlspace (unconditioned),0.0,0.0,85.0,87.0,Central Heat Pump (shared ducts),Electricity,
286864,-778.4638556,-2.66,0,-111,-111.09,-0.252698711,-8,-8,-100,,0.0,,,,,,,,,,0.0,,,
287030,755.7541591,10.39,124,15,353.15,11.0,7,5,5,1.1,100.05117,1896.0,1800.0,,5327.0,3995.25,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Furnace / Central AC (shared ducts),Natural Gas,No
287119,76.62486548,2.1,23,10,33.63,3.7,4,4,2,0.6,18.68498096,2019.0,2116.0,South East,1226.0,1226.0,Attic (unconditioned),0.0,0.0,90.05,90.05,Furnace / Central AC (shared ducts),Natural Gas,Yes
287390,860.2566294,6.57,49,110,204.93,3.2,11,12,2,0.6,39.53958659,1981.0,1384.0,North West,2121.0,1590.75,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Furnace / Central AC (shared ducts),Natural Gas,No
287194,4214.912664,26.77,346,-46,1003.92,3.7,51,26,-2,0.2,278.6794101,1920.0,2098.0,North West,3047.0,2285.25,Crawlspace (unconditioned),0.0,0.0,86.0,100.0,Ductless Heat Pump,Electricity,No
287627,13326.07713,29.21,0,1221,1901.63,14.8,22,23,12,3.4,0.0,1971.0,4544.0,South East,4332.0,3249.0,Basement (unconditioned),0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
278908,1154.153912,3.94,0,145,145.19,3.4,9,10,12,3.9,0.0,1970.0,1318.0,South East,2255.0,1098.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
287747,215.8533157,0.66,0,28,30.8,4.4,2,2,0,0.0,0.0,2015.0,1410.0,South West,1770.0,1327.5,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
284275,267.1560254,12.54,162,-24,103.86,3.2,29,16,-4,0.2,131.079743,1956.0,1298.0,South East,2879.0,2159.25,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Furnace with standalone ducts,Natural Gas,Yes
288188,5332.364323,1.92,0,80,760.93,4.8,4,4,0,0.0,0.0,2012.0,1280.0,South,576.0,432.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
288212,-1580.484543,-5.39,0,-225,-225.54,-0.811641564,-11,-11,-100,,0.0,,,,,,,,,,0.0,,,
288395,1675.180192,3.04,0,127,239.05,3.9,7,7,0,0.0,0.0,2019.0,2074.0,West,638.0,478.5,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
288760,6620.968981,8.72,0,364,944.81,7.0,14,16,11,2.9,0.0,1984.0,2086.0,West,2700.0,2025.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
288873,20.88998293,9.45,117,2,258.81,4.7,11,10,9,2.3,94.01397792,1963.0,2430.0,North East,2168.0,1626.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Room AC,Natural Gas,No
289597,4950.735099,13.19,0,551,706.47,5.4,25,27,4,0.8,0.0,1989.0,1969.0,East,1710.0,1282.5,Attic (unconditioned),0.0,0.0,86.19,86.19,Central Heat Pump (shared ducts),Electricity,
289623,7853.454619,15.62,0,653,1142.3,11.5,16,17,9,2.2,0.0,1983.0,3042.0,South East,4886.0,3664.5,50/50 Attic - Crawlspace (both unconditioned),0.0,0.0,65.0,91.55,Ductless Heat Pump,Electricity,
269482,515.8708822,1.76,0,65,64.9,5.8,3,3,6,1.1,0.0,1979.0,2766.0,North West,2662.0,1996.5,Basement (unconditioned),0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
289903,3897.369823,13.3,0,556,556.15,3.0,29,29,8,1.9,0.0,2000.0,672.0,South West,2000.0,1500.0,,,0.0,,84.34,Electric Resistance,Electricity,
252968,11090.67194,28.18,0,1039,1395.21,7.0,38,38,0,0.0,0.0,1949.0,1300.0,East,2475.0,1856.25,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,88.19,88.19,Central Heat Pump (shared ducts),Electricity,
289984,3337.835926,8.99,1,372,479.09,4.7,15,15,6,1.2,0.738382033,2000.0,1404.0,South,1794.0,1435.0,Basement (unconditioned),0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
270243,349.0690131,32.99,390,57,525.37,148.8,1,1,9,2.3,314.3356912,1956.0,2491.0,South East,4445.0,2951.0,Attic (unconditioned),0.0,0.0,82.18,86.74,Central AC with standalone ducts,Natural Gas,No
273498,151.2172741,12.06,143,19,161.85,12.1,8,5,7,1.4,115.4030174,1950.0,3216.0,North,5183.0,3887.25,Attic (unconditioned),0.0,0.0,75.08,75.08,Room AC,Natural Gas,
268002,844.222633,3.35,16,75,123.99,6.8,5,5,0,0.0,12.9568596,1990.0,3837.0,North East,3662.0,3058.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Furnace with standalone ducts,Natural Gas,Yes
264323,552.3580836,34.65,412,54,473.73,5.1,35,28,0,0.0,331.7844758,1952.0,672.0,South West,3514.0,1167.0,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,80.1,80.1,Furnace with standalone ducts,Natural Gas,No
268870,670.4650637,8.66,79,84,163.43,6.4,10,10,0,0.0,63.72504009,1956.0,2300.0,South East,3806.0,3092.0,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,85.94,85.94,Furnace with standalone ducts,Natural Gas,
268377,-2547.970564,31.32,1407,-321,1086.96,6.1,44,16,10,2.3,400.2128684,1978.0,1200.0,North West,2059.0,1388.0,,,0.0,,90.19,Central Heat Pump (shared ducts),Propane,
290683,4551.39326,0.82,2,27,668.29,4.1,2,2,0,0.4,1.752147681,1988.0,1383.0,North,1970.0,1477.5,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,88.19,92.57,Central Heat Pump (shared ducts),Electricity,No
290615,2068.184706,6.88,0,287,295.13,6.3,14,14,1,0.5,0.0,1981.0,1176.0,North East,1083.0,812.25,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,82.79,86.7,Central Heat Pump (shared ducts),Electricity,
290742,3771.519647,1.3,0,55,538.2,6.0,3,3,8,1.7,0.0,1980.0,2208.0,West,1843.0,1382.25,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
290260,523.9817326,14.05,146,95,215.93,10.7,10,8,17,9.2,117.573278,1900.0,1376.0,South East,3960.0,2970.0,50/50 Attic - Crawlspace (both unconditioned),0.0,0.0,82.73,90.07,Furnace / Central AC (shared ducts),Natural Gas,Yes
290941,3948.965397,0.48,0,21,563.52,6.0,1,1,-3,0.2,0.0,2006.0,2100.0,South West,1550.0,1162.5,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
291049,5500.366371,18.78,0,785,784.9,5.4,25,25,6,1.1,0.0,1999.0,1352.0,West,2000.0,1500.0,Crawlspace (unconditioned),0.0,0.0,75.0,100.0,Central Heat Pump (shared ducts),Electricity,
290848,1061.509274,8.48,68,126,299.45,7.1,8,8,0,0.0,54.69929941,1998.0,1332.0,East,1373.0,1029.75,50/50 Attic - Basement (both unconditioned),0.0,0.0,84.63,77.51,Furnace / Central AC (shared ducts),Natural Gas,No
291248,799.0977565,2.94,0,123,114.03,3.6,7,7,2,0.6,0.0,1986.0,1728.0,North West,1864.0,1398.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
291567,395.8727706,1.95,0,81,56.49,7.2,4,4,2,0.5,0.0,1984.0,1758.0,South,2330.0,1747.5,Basement (unconditioned),0.0,0.0,93.22,86.84,Central Heat Pump (shared ducts),Electricity,
291809,1992.500492,2.16,0,90,284.33,5.1,4,4,2,0.6,0.0,1949.0,2233.0,West,3631.0,2723.25,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,92.1,92.1,Central Heat Pump (shared ducts),Electricity,
291332,1303.694788,2.22,0,92,186.04,4.5,5,5,3,0.6,0.0,1940.0,996.0,South East,2675.0,2455.0,Crawlspace (unconditioned),0.0,0.0,78.68,84.63,Central Heat Pump (shared ducts),Electricity,
291945,6842.129996,0.0,0,0,976.37,6.5,0,0,0,0.0,0.0,1966.0,1176.0,South West,2030.0,1522.5,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,88.18,92.58,Furnace with standalone ducts,Electricity,
291813,502.5781205,1.25,0,52,71.72,7.0,3,3,-2,0.2,0.0,1988.0,829.0,North,1516.0,1215.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
251869,0.0,3.44,39,10,0.0,2.9,7,6,0,0.0,31.69063564,1967.0,780.0,South,2087.0,1990.0,Attic (unconditioned),0.0,0.0,83.27,88.51,Furnace / Central AC (shared ducts),Natural Gas,No
292266,2638.665279,0.39,0,16,376.54,5.1,1,1,1,0.4,0.0,2012.0,1282.0,South East,951.0,713.25,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
292525,808.1417446,5.08,17,157,151.83,3.9,11,14,0,0.0,13.19863372,1934.0,936.0,South West,2110.0,1582.5,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,Yes
287695,-77.93500062,-0.43,-2,-11,-13.19,5.6,-1,-1,-100,0.0,-1.667140845,1993.0,1296.0,North West,1128.0,846.0,Basement (unconditioned),0.0,0.0,100.0,100.0,Furnace / Central AC (shared ducts),Natural Gas,Yes
292076,-88.19741616,2.74,0,115,-12.59,2.4,15,15,-6,0.1,0.0,1925.0,922.0,North,1485.0,1113.75,,,,,0.0,Ductless Heat Pump,Electricity,
292515,369.5488305,1.27,0,53,52.73,2.8,6,6,-11,0.1,0.0,2016.0,957.0,North West,1185.0,888.75,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
292848,1025.542663,3.66,0,153,146.34,2.6,12,12,4,0.9,0.0,1992.0,932.0,North East,1597.0,1527.0,Attic (unconditioned),0.0,0.0,78.92,84.26,Central Heat Pump (shared ducts),Electricity,
292965,652.2017245,5.36,0,88,231.63,7.6,7,8,0,0.0,32.58788238,1900.0,1016.0,South East,5398.0,4048.5,,,,,0.0,Stove or Insert,Wood,
258783,2417.424642,8.25,0,345,344.97,4.0,16,17,1,0.4,0.0,1992.0,1210.0,South East,1872.0,1404.0,50/50 Attic - Basement (both unconditioned),0.0,0.0,72.5,67.5,Central Heat Pump (shared ducts),Electricity,
250525,336.6301671,1.3,0,54,48.04,3.2,4,4,-7,0.1,0.0,1968.0,2079.0,North,2576.0,1932.0,Intentionally Conditioned Space,0.0,0.0,100.0,100.0,Central Heat Pump (shared ducts),Electricity,
293022,-2129.847059,58.66,865,-463,513.57,5.0,64,29,0,0.3,697.3946118,1946.0,1583.0,North East,3331.0,2498.25,50/50 Attic (unconditioned) - Conditioned Space,0.0,0.0,89.8,100.0,Central Heat Pump (shared ducts),Natural Gas,No
